Shock_Industry,Shock_Country,Shock_Output_EUR,abs_AT_EUR,abs_BE_EUR,abs_BG_EUR,abs_CY_EUR,abs_CZ_EUR,abs_DE_EUR,abs_DK_EUR,abs_EE_EUR,abs_ES_EUR,abs_FI_EUR,abs_FR_EUR,abs_GR_EUR,abs_HR_EUR,abs_HU_EUR,abs_IE_EUR,abs_IT_EUR,abs_LT_EUR,abs_LU_EUR,abs_LV_EUR,abs_MT_EUR,abs_NL_EUR,abs_PL_EUR,abs_PT_EUR,abs_RO_EUR,abs_SE_EUR,abs_SI_EUR,abs_SK_EUR,abs_GB_EUR,abs_US_EUR,abs_JP_EUR,abs_CN_EUR,abs_CA_EUR,abs_KR_EUR,abs_BR_EUR,abs_IN_EUR,abs_MX_EUR,abs_RU_EUR,abs_AU_EUR,abs_CH_EUR,abs_TR_EUR,abs_TW_EUR,abs_NO_EUR,abs_ID_EUR,abs_ZA_EUR,abs_WA_EUR,abs_WL_EUR,abs_WE_EUR,abs_WF_EUR,abs_WM_EUR
Other non-ferrous metal products,LU,130.480303718,-0.0023049687457743625,-0.002568973533352772,-0.00597573080170602,-0.00013795756896245093,-0.0024917773634171372,-0.0064024371381631705,-0.004115781387712555,-0.0026932958262205,-0.0029539809431068462,-0.0031692387036951707,-0.01584002331767181,-0.003416995262630734,-0.001361895083855511,0.0,-0.006247157999718598,-0.0019766783236287956,-0.001288271888297163,-0.7457405160996716,0.0,-0.001999695882025859,-0.012110415316368455,-0.002584109664604408,-0.002341126344010195,-0.0013113918380709437,-0.0027010115876381136,-0.0044115164883427,-0.001344547048145576,-0.004391701422227828,-0.00035126542053326416,-0.00041154372225496444,-0.0002245557388883193,-0.008076987606396444,-0.00030139066655680944,-0.0008781477357421376,-0.00017356538495542478,-0.0007181013069285507,-0.0001048090626563971,-0.0047457097879517515,-0.0017548978435227723,0.0,-0.0011351721039831095,0.0,0.0,-0.0016111256851175687,-0.005687731464200173,-0.0010374986941802775,0.0,-0.0006142457949797268,-0.00026090684502092865
Other non-ferrous metal products,LV,18.3392182798,-3.5276797837740724e-05,-7.450311564242885e-05,-5.2648190128590783e-05,-4.401252467159169e-06,-2.3130926936739913e-05,-5.932520671632102e-05,-0.0003752000418062364,-0.0068701517682453325,-1.8500358288854767e-05,-5.269737251962809e-05,-5.6601775593282675e-05,-6.923481095573233e-05,-8.56843352208476e-05,0.0,-0.0005579152893122363,-1.2880914315029001e-05,-0.0012621969058354452,-0.00041002173589761454,0.0,-0.0003228986795194337,-8.090704789782183e-05,-0.00035800270055689527,-2.5479693316207164e-05,-2.1343377636043776e-05,-6.878380323181631e-05,-4.522769183152015e-05,-4.159082743790563e-05,-3.3380052272741795e-05,-2.452373532683912e-06,-3.6179490801650633e-06,-4.340321887477053e-06,-3.1889793297487615e-05,-3.938774495626761e-06,-3.811177176990587e-06,-5.079788308441879e-06,-1.2406643796817089e-05,-1.1510610575271297e-06,-9.132261643281605e-05,-0.00017097181401365183,0.0,-1.0141008396130887e-05,0.0,0.0,-1.2556551510536858e-05,-3.162514410553858e-05,-7.695189497261915e-06,0.0,-2.8198722546598982e-05,-3.5775298460275045e-06
Other non-ferrous metal products,MT,6.6150534653,-3.356319260867883e-07,-7.441096150009238e-05,-2.5455771557139747e-06,-1.2478645831162624e-07,-3.452392577904659e-07,-7.693697860621329e-07,-7.678342731567614e-07,-4.648310441793742e-07,-1.3612567930314064e-06,-2.6780769604184186e-07,-1.8492745717819908e-06,-6.803156228673223e-07,-6.146187473836114e-07,0.0,-1.393482663942392e-06,-4.5622292095995366e-07,-3.386104102208266e-07,-1.5315224035010443e-06,0.0,-1.75892197878342e-05,-1.2924455562668844e-06,-4.2353831358339353e-07,-3.4654601085062206e-07,-2.593275923309842e-07,-3.585458924068038e-07,-4.4091487249688465e-07,-3.1229750894565704e-07,-7.64204134755162e-07,-1.2714048353451812e-07,-6.780301904418442e-08,-9.578078693603493e-08,-1.4549138826057946e-07,-7.353337526533773e-08,-1.3178346574356536e-07,-3.3371090858750706e-08,-6.579818713050358e-08,-1.2945823836277621e-08,-8.30634465153686e-07,-4.3842579491994314e-07,0.0,-3.1783114059220974e-07,0.0,0.0,-3.1386405006843026e-07,-1.4984875736150699e-06,-4.2399016084134737e-07,0.0,-1.9843985134767048e-07,-7.474717415962653e-08
Other non-ferrous metal products,MX,586.352356656,-0.012174511525781447,-0.008054803987879269,-0.004470081637469286,-0.0019965300929258908,-0.0037380929341317166,-0.013712667333361642,-0.007077296968780409,-0.005889657545740977,-0.01524865585353823,-0.0049799211117651735,-0.00853717665885545,-0.006276413814673934,-0.0035734641659501804,0.0,-0.018826034135150896,-0.00608746327811861,-0.0030188162460994213,-0.01086483201656859,0.0,-0.005047194788301394,-0.007137676321934681,-0.004275758454996792,-0.0056758369978294415,-0.003655056601951123,-0.004282375633048173,-0.007659832462597966,-0.0024367245644936527,-0.013557435146457013,-0.02818150703315613,-0.006935526798011876,-0.005473984418494231,-0.017229570695785453,-0.006631889394063621,-0.00917693509815888,-0.0012131890224357231,-3.417324590760129,-0.0002384325836210572,-0.005847128878129126,-0.005342885651604135,0.0,-0.05046422816773113,0.0,0.0,-0.0075571065781618535,-0.01104861471528095,-0.011602792033599667,0.0,-0.001506981714137053,-0.0007619236251333215
Other non-ferrous metal products,NL,884.244336203,-0.001975010792109534,-0.039299144557884136,-0.007291218358908981,-0.0003062426784123674,-0.0024966679968180857,-0.006250696551723413,-0.006943244133577818,-0.0033345883366873532,-0.0032780912541507472,-0.005027324999713712,-0.006382114991299407,-0.003683735635923317,-0.0028128683725624124,0.0,-0.007338189968459307,-0.00194135077862038,-0.0022415272319833797,-0.012518641656054163,0.0,-0.0022403240333972035,-2.7329531996582643,-0.0035741001345074744,-0.0024156180074902246,-0.001597861590864744,-0.0030090758207372095,-0.005038515166813581,-0.0015806606823533193,-0.005668638350094415,-0.0006129022775298347,-0.00039701712650229084,-0.0007123243186677111,-0.0010152954606539742,-0.00046975860168520727,-0.001670417279074182,-0.00023684268431688646,-0.0003236299259843574,-0.00036351294172174065,-0.008196805753676144,-0.0034637308915037965,0.0,-0.0018105333858769277,0.0,0.0,-0.016201148565999697,-0.006631762770056559,-0.006032704026847482,0.0,-0.001446631073009722,-0.00042943706060817464
Other non-ferrous metal products,NO,2239.63949167,-0.02683426866573809,-0.038955431212298136,-0.01994516367264918,-0.003857638643590702,-0.033698573671300656,-0.045732513663391317,-1.8177991619095373,-0.2596097347529703,-0.051531427451425374,-0.24306135284469282,-0.0368659610390238,-0.0197107393609309,-0.019846615568104797,0.0,-0.05386731702372614,-0.022389757428239954,-0.22051447896229598,-0.04839331848254718,0.0,-0.015074201322238119,-0.05662394892911183,-0.05703750712501178,-0.02817034935879474,-0.02401404174617671,-0.23073279693055893,-0.05086329154442572,-0.01254041344358078,-0.09045264793388182,-0.00990970040141084,-0.00614591929398565,-0.005339347413623969,-0.5372032013886766,-0.009049355022433894,-0.028516453212087782,-0.001428627364976429,-0.004646633344041392,-0.0008547247197825839,-0.28166873230646094,-0.0148799149744739,0.0,-0.1201642506889287,0.0,0.0,-0.06249868672365712,-0.017964332996693148,-0.015425495608110105,0.0,-0.005523243846251489,-0.0011588873116020598
Other non-ferrous metal products,PL,4.97194885402,-0.00047876903625871666,-0.00026824901043048864,-0.00029092810818308676,-6.854970444780139e-05,-0.00035845067060711683,-0.0005524110045217522,-0.0005326585964235026,-0.00022177991145577375,-0.00011766843991450723,-0.00011233993799244626,-0.00020953303459072221,-0.00021653586982472655,-0.001997715512033109,0.0,-0.0002809141612001012,-0.00017300072429660832,-0.000869287123353309,-0.00019803877455708792,0.0,-5.787790656888212e-05,-0.0003061215094129584,-3.2496002131807504,-7.152612705882104e-05,-0.00048185360102114515,-0.00014789366361107886,-0.0008133479051818193,-0.00024860368361022297,-0.00030728282986696635,-3.859769979505449e-05,-7.944077341182778e-05,-2.036554049280451e-05,-0.00010222137923772981,-3.600237714567729e-05,-2.501525350982153e-05,-7.194849418883436e-06,-2.1950364514391356e-05,-2.588740085944563e-06,-8.63079959093909e-05,-7.312076987241668e-05,0.0,-0.0006716485813591044,0.0,0.0,-0.00016644482851834109,-9.383881985421501e-05,-7.270291692173278e-05,0.0,-8.36909073768542e-05,-9.871034978670912e-06
Other non-ferrous metal products,PT,198.460827536,-0.00013366959890718228,-0.00032974926159832113,-9.004104064168288e-05,-4.274761881089965e-05,-9.536745349035026e-05,-0.00018831348249234405,-0.00016944632951047448,-9.285776306363659e-05,-0.0009731788146239483,-5.9454641398000145e-05,-0.00018830391443445761,-0.001158826989106107,-6.344278385943791e-05,0.0,-0.00031703752604808535,-0.000604385881311333,-6.452706144690497e-05,-0.00022847499285172056,0.0,-0.0001601290410660752,-0.00016490398805351077,-8.186552774298484e-05,-0.14286732085117188,-5.892903157402064e-05,-6.988949613581621e-05,-7.329681054979674e-05,-3.265858164946674e-05,-0.00012815827391961574,-8.313358232006762e-06,-9.846602888028253e-06,-1.154921637901675e-05,-2.676236944692261e-05,-1.2224515108606604e-05,-3.810332132655113e-05,-5.31155529328681e-06,-2.5092646187043327e-05,-3.4403868592861345e-06,-1.8058683892645225e-05,-8.45344094573399e-05,0.0,-6.775795959984974e-05,0.0,0.0,-4.149945388968858e-05,-5.271008041824824e-05,-5.519900813851591e-05,0.0,-3.7977383195390105e-05,-1.0269681070170338e-05
Other non-ferrous metal products,RO,197.843931035,-0.0007501326239215659,-0.0007038628394849732,-0.002278262583160371,-0.00013490785474534726,-0.0006998479686167468,-0.0007321619967556564,-0.00047266059904625717,-0.0006555564249957296,-0.000438925668276312,-0.00022173785528220984,-0.0007120082331231157,-0.0018199017529458392,-0.0015368943338988847,0.0,-0.0007103603715399974,-0.00045186313833354925,-0.0004824106620846411,-0.001020195812957251,0.0,-0.0007328102531755618,-0.0004505327998302494,-0.0009802949712117458,-0.0004923486052846467,-0.4072670694891276,-0.00021315172237266846,-0.0008086708485550701,-0.0008373523902779084,-0.0003770824851535267,-2.992126228530436e-05,-3.910325246833808e-05,-6.101196017677699e-05,-0.00011942945317564242,-6.675729472973901e-05,-5.5036145098749984e-05,-3.730785423398066e-05,-2.711219106289378e-05,-1.736868079155834e-05,-9.007838716430841e-05,-0.000433581548235715,0.0,-0.00018320259002757062,0.0,0.0,-0.00012105534890873701,-0.00027363647681078785,-8.716888869492936e-05,0.0,-7.915314936872216e-05,-3.57447548532401e-05
Other non-ferrous metal products,RU,15160.348663,-0.005154686874056496,-0.0078002332512207605,-0.010117359951753164,-0.017469147592401556,-0.008174960371185024,-0.006793077200212328,-0.006494111306129113,-0.05073291290293707,-0.011823171889458698,-0.019892200080593097,-0.006622186033712803,-0.02315558234224589,-0.01316749695799999,0.0,-0.03833989837857801,-0.004729030271405418,-0.050489967998658535,-0.01477988427137907,0.0,-0.052546750044400944,-0.0060701890611301644,-0.013974950474583976,-0.0038336471231841343,-0.006331947739913107,-0.003806813606258912,-0.011408146019485354,-0.011700830592309471,-0.0052682605398814315,-0.001921029361684643,-0.0044784619921605425,-0.0027104383403598743,-0.006980811771382708,-0.005019047386420543,-0.0056609108796403145,-0.0008193476788477185,-0.0008713115151631527,-0.0001929689504207084,-0.0099160383241378,-0.006278199052732505,0.0,-0.015857824933975077,0.0,0.0,-0.013731850341721459,-0.024845080534590978,-0.0043939687947707395,0.0,-0.00542122121865285,-0.001063809418031647
Other non-ferrous metal products,SE,129.926596606,-0.035816243745769784,-0.03839907919411224,-0.0018816669446652997,-0.0010685306980732102,-0.0029263243348066764,-0.016949976835256092,-0.03644177003387466,-0.01565722295709344,-0.002951063336203151,-0.05039647276262451,-0.003541904031960802,-0.006791870392716889,-0.0024560045054363077,0.0,-0.009685939514143904,-0.0023146410521147267,-0.006836350488052422,-0.010583849859770924,0.0,-0.006512564755959412,-0.060001482197177256,-0.00357769339348822,-0.0018031400873522662,-0.0037330314845394627,-0.41926205442305997,-0.003899798883222041,-0.0014621236377684661,-0.06892520713347008,-0.0020312013727428295,-0.010113253287384364,-0.0005665652676251192,-0.01624369703012606,-0.0007715676352723455,-0.0016089357269415388,-0.00024300099193237722,-0.004621899546750341,-0.0001908851438125379,-0.028170346135504752,-0.0017738433909338328,0.0,-0.038321518494514796,0.0,0.0,-0.0028494763159601336,-0.002319179132095191,-0.0036226947468648786,0.0,-0.0005873069564171833,-0.00019956662179587708
Other non-ferrous metal products,SI,84.3856620141,-0.0009350788375461124,-0.001565953139652933,-0.00022816894197565343,-1.627331421912457e-05,-0.00017971602318592853,-0.0004569618627688567,-0.0005445378053887176,-0.00022226107404905347,-0.00013410241115768506,-0.0002702443826796224,-0.00020165411524519233,-0.0034181796861853745,-0.0655365903121907,0.0,-0.0006095326798117718,-0.00032835543278998637,-0.00016793001279994638,-0.00045038889061885023,0.0,-0.0005697095138674848,-0.000476534508226039,-0.00025388073976963596,-0.00013752625655980163,-0.00017062178531647738,-0.00010755344162786486,-0.5102261945515861,-0.0002982404346055389,-0.000247857579835782,-2.658528581457397e-05,-4.7488216014630964e-05,-3.447868586459728e-05,-0.0008409535348134868,-2.3258007630606613e-05,-6.272370435652303e-05,-1.27025625003482e-05,-2.098902218266591e-05,-1.6356143164219917e-05,-0.0002820996042931119,-0.00023014365048260827,0.0,-0.0026553338974850795,0.0,0.0,-8.017078272578807e-05,-0.0001175043354284208,-0.00011514815462929334,0.0,-6.739327189408754e-05,-2.2278114262504632e-05
Other non-ferrous metal products,SK,74.5177729002,-0.0005245797664398371,-0.00030450112316397185,-0.0003104463662635234,-5.99078092404953e-05,-0.0025279548619191387,-0.00038159851660704585,-0.0003233635359122301,-0.00024449325713772635,-0.00014664383461325862,-0.00015206852257621437,-0.00028261618681478306,-0.00023919638302699348,-0.000611200697328283,0.0,-0.00039734228377090957,-0.00033453861839459893,-0.00017701964653719154,-0.00047183061320238423,0.0,-0.00030498635955406267,-0.00020308632881202332,-0.0008002227637835931,-0.0001801019958354709,-0.0017249084623616787,-0.00026078803774545,-0.0011643802929350705,-0.13155279063605826,-0.00011697231546566019,-1.3539304185839012e-05,-2.4701483667734305e-05,-2.447398751292943e-05,-9.933541825153544e-05,-4.056462631809147e-05,-2.1292683074726904e-05,-1.0991871876190343e-05,-1.479549787874195e-05,-1.0255636510846657e-05,-3.593672038189772e-05,-0.0001862142392106228,0.0,-0.00014630944737849868,0.0,0.0,-0.00013052167060677983,-0.0001705528800135058,-9.573728506738401e-05,0.0,-2.963792549325614e-05,-1.0374876802461368e-05
Other non-ferrous metal products,TR,88.4607095161,-0.014132204568117668,-0.013511995688165409,-0.04810863910187607,-0.010270894093736225,-0.0029510284551095903,-0.012345495246914254,-0.006488887078515599,-0.009618209332373215,-0.003691227023632354,-0.003914567060869451,-0.0065475993867785,-0.02874461200659882,-0.0090311320843313,0.0,-0.008754509522953681,-0.015823531930832226,-0.003959534320905081,-0.010961086422749853,0.0,-0.009406742153321731,-0.010591637362591905,-0.0043129039752112805,-0.002571991848138235,-0.006534083396208847,-0.002459553388652347,-0.003326424343181195,-0.001979649280788603,-0.019888488855236815,-0.0033944094776923363,-0.00740674701050624,-0.0009407812009766486,-0.006135482860138401,-0.0018452151354451508,-0.0012650762559689647,-0.000899157677557273,-0.003002077038308009,-6.804960684402834e-05,-0.0150423574038762,-0.008799856348061618,0.0,-0.057597338444650564,0.0,0.0,-0.006088150311878651,-0.00215459903638331,-0.0017768480348468855,0.0,-0.001570904934650217,-0.0004341108555655276
Other non-ferrous metal products,TW,2419.88379983,-0.03270255109639858,-0.008073889731417372,-0.005944718183127595,-0.0048293474611446185,-0.0038732134052453177,-0.02666582071394704,-0.015073064780673993,-0.02278040619441317,-0.008471186739664578,-0.05587404581509091,-0.011379744119409878,-0.00741690770047975,-0.005533134628340761,0.0,-0.044042739933053444,-0.02480567797421901,-0.006875869675402907,-0.010615671363301916,0.0,-0.00828595961237511,-0.01630154771284085,-0.00685880770738765,-0.006354620244851003,-0.0039524919608955236,-0.00615887111168486,-0.005432128748514332,-0.0021717511915564716,-0.0702634813548951,-0.011261587349869645,-0.08260783877081952,-0.004015375072395052,-0.03335105857985127,-0.031317471517696455,-0.0198058179155455,-0.0018306748351069944,-0.003744671905844014,-0.0009131801847743098,-0.37550635002468274,-0.010068298057672322,0.0,-44.589806865242046,0.0,0.0,-0.03320563846502208,-0.08614215252167669,-0.016456731788126764,0.0,-0.011871472293879259,-0.005080541684898893
Other non-ferrous metal products,US,6036.18688861,-0.0431596596224887,-0.13960893073053898,-0.11443995659142599,-0.009011462352480973,-0.028834800193282106,-0.07888565365219519,-0.035650787612367986,-0.025852696698688823,-0.06746406831625745,-0.03643035594426345,-0.08553152996020623,-0.07576735522034289,-0.02897960693864282,0.0,-0.06796596030376066,-0.07520907743395064,-0.01906233499889773,-0.042107675529595115,0.0,-0.01720715457944737,-0.038417309326685876,-0.024195737796870606,-0.05143305175906478,-0.019033328411228522,-0.04062172513364505,-0.11250040122753564,-0.013626530989991162,-0.07274119346223258,-2.816308208847329,-0.038323619893241276,-0.017008080713068027,-0.3150748453991147,-0.05275392084148791,-0.13555725372965144,-0.004550378775228306,-0.19170003864072868,-0.0025388385990234522,-0.10789442615797837,-0.03095916882457218,0.0,-0.10999928054290554,0.0,0.0,-0.14357812971730582,-0.059670651037967704,-0.6864456263183996,0.0,-0.01148168715899775,-0.004906985628758331
