Shock_Industry,Shock_Country,Has_Shock_Label,Has_Solar_Label
Machinery and equipment n.e.c. (29),"('CA', 'Textiles (17)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Wearing apparel; furs (18)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Leather and leather products (19)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Wood material for treatment, Re-processing of secondary wood material into new wood material')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Pulp')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Secondary paper for treatment, Re-processing of secondary paper into new pulp')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Paper and paper products')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Printed matter and recorded media (22)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Coke Oven Coke')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Gas Coke')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Coal Tar')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Motor Gasoline')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Aviation Gasoline')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Gasoline Type Jet Fuel')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Kerosene Type Jet Fuel')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Kerosene')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Gas/Diesel Oil')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Heavy Fuel Oil')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Refinery Gas')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Liquefied Petroleum Gases (LPG)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Refinery Feedstocks')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Ethane')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Naphtha')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'White Spirit & SBP')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Lubricants')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Bitumen')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Paraffin Waxes')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Petroleum Coke')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Non-specified Petroleum Products')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Nuclear fuel')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Plastics, basic')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Secondary plastic for treatment, Re-processing of secondary plastic into new plastic')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'N-fertiliser')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'P- and other fertiliser')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Chemicals nec')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Charcoal')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Additives/Blending Components')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Biogasoline')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Biodiesels')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Other Liquid Biofuels')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Rubber and plastic products (25)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Glass and glass products')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Secondary glass for treatment, Re-processing of secondary glass into new glass')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Ceramic goods')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Bricks, tiles and construction products, in baked clay')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Cement, lime and plaster')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Ash for treatment, Re-processing of ash into clinker')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Other non-metallic mineral products')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Basic iron and steel and of ferro-alloys and first products thereof')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Secondary steel for treatment, Re-processing of secondary steel into new steel')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Precious metals')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Aluminium and aluminium products')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Lead, zinc and tin and products thereof')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Secondary lead for treatment, Re-processing of secondary lead into new lead')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Copper products')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Secondary copper for treatment, Re-processing of secondary copper into new copper')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Other non-ferrous metal products')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Foundry work services')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Fabricated metal products, except machinery and equipment (28)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Machinery and equipment n.e.c. (29)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Office machinery and computers (30)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Electrical machinery and apparatus n.e.c. (31)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Radio, television and communication equipment and apparatus (32)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Medical, precision and optical instruments, watches and clocks (33)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Motor vehicles, trailers and semi-trailers (34)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Other transport equipment (35)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Furniture; other manufactured goods n.e.c. (36)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Secondary raw materials')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Bottles for treatment, Recycling of bottles by direct reuse')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Electricity by coal')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Electricity by gas')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Electricity by nuclear')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Electricity by hydro')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Electricity by wind')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Electricity by petroleum and other oil derivatives')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Electricity by biomass and waste')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Electricity by solar photovoltaic')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Electricity by solar thermal')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Electricity by tide, wave, ocean')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Electricity by Geothermal')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Electricity nec')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Transmission services of electricity')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Distribution and trade services of electricity')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Coke oven gas')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Blast Furnace Gas')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Oxygen Steel Furnace Gas')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Gas Works Gas')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Biogas')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Distribution services of gaseous fuels through mains')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Steam and hot water supply services')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Collected and purified water, distribution services of water (41)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Construction work (45)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Secondary construction material for treatment, Re-processing of secondary construction material into aggregates')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Retail trade services of motor fuel')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Hotel and restaurant services (55)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Railway transportation services')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Other land transportation services')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Transportation services via pipelines')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Sea and coastal water transportation services')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Inland water transportation services')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Air transport services (62)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Supporting and auxiliary transport services; travel agency services (63)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Post and telecommunication services (64)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Financial intermediation services, except insurance and pension funding services (65)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Insurance and pension funding services, except compulsory social security services (66)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Services auxiliary to financial intermediation (67)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Real estate services (70)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Renting services of machinery and equipment without operator and of personal and household goods (71)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Computer and related services (72)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Research and development services (73)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Other business services (74)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Public administration and defence services; compulsory social security services (75)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Education services (80)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Health and social work services (85)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Food waste for treatment: incineration')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Paper waste for treatment: incineration')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Plastic waste for treatment: incineration')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Intert/metal waste for treatment: incineration')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Textiles waste for treatment: incineration')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Wood waste for treatment: incineration')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Oil/hazardous waste for treatment: incineration')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Food waste for treatment: biogasification and land application')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Paper waste for treatment: biogasification and land application')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Sewage sludge for treatment: biogasification and land application')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Food waste for treatment: composting and land application')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Paper and wood waste for treatment: composting and land application')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Food waste for treatment: waste water treatment')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Other waste for treatment: waste water treatment')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Food waste for treatment: landfill')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Paper for treatment: landfill')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Plastic waste for treatment: landfill')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Inert/metal/hazardous waste for treatment: landfill')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Textiles waste for treatment: landfill')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Wood waste for treatment: landfill')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Membership organisation services n.e.c. (91)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Recreational, cultural and sporting services (92)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Other services (93)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Private households with employed persons (95)')",False,False
Machinery and equipment n.e.c. (29),"('CA', 'Extra-territorial organizations and bodies')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Paddy rice')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Wheat')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Cereal grains nec')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Vegetables, fruit, nuts')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Oil seeds')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Sugar cane, sugar beet')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Plant-based fibers')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Crops nec')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Cattle')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Pigs')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Poultry')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Meat animals nec')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Animal products nec')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Raw milk')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Wool, silk-worm cocoons')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Manure (conventional treatment)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Manure (biogas treatment)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Products of forestry, logging and related services (02)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Fish and other fishing products; services incidental of fishing (05)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Anthracite')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Coking Coal')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Other Bituminous Coal')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Sub-Bituminous Coal')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Patent Fuel')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Lignite/Brown Coal')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'BKB/Peat Briquettes')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Peat')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Crude petroleum and services related to crude oil extraction, excluding surveying')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Natural gas and services related to natural gas extraction, excluding surveying')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Natural Gas Liquids')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Other Hydrocarbons')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Uranium and thorium ores (12)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Iron ores')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Copper ores and concentrates')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Nickel ores and concentrates')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Aluminium ores and concentrates')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Precious metal ores and concentrates')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Lead, zinc and tin ores and concentrates')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Other non-ferrous metal ores and concentrates')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Stone')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Sand and clay')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Products of meat cattle')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Products of meat pigs')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Products of meat poultry')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Meat products nec')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'products of Vegetable oils and fats')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Dairy products')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Processed rice')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Sugar')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Food products nec')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Beverages')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Fish products')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Tobacco products (16)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Textiles (17)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Wearing apparel; furs (18)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Leather and leather products (19)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Wood material for treatment, Re-processing of secondary wood material into new wood material')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Pulp')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Secondary paper for treatment, Re-processing of secondary paper into new pulp')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Paper and paper products')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Printed matter and recorded media (22)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Coke Oven Coke')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Gas Coke')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Coal Tar')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Motor Gasoline')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Aviation Gasoline')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Gasoline Type Jet Fuel')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Kerosene Type Jet Fuel')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Kerosene')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Gas/Diesel Oil')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Heavy Fuel Oil')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Refinery Gas')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Liquefied Petroleum Gases (LPG)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Refinery Feedstocks')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Ethane')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Naphtha')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'White Spirit & SBP')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Lubricants')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Bitumen')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Paraffin Waxes')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Petroleum Coke')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Non-specified Petroleum Products')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Nuclear fuel')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Plastics, basic')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Secondary plastic for treatment, Re-processing of secondary plastic into new plastic')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'N-fertiliser')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'P- and other fertiliser')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Chemicals nec')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Charcoal')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Additives/Blending Components')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Biogasoline')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Biodiesels')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Other Liquid Biofuels')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Rubber and plastic products (25)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Glass and glass products')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Secondary glass for treatment, Re-processing of secondary glass into new glass')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Ceramic goods')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Bricks, tiles and construction products, in baked clay')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Cement, lime and plaster')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Ash for treatment, Re-processing of ash into clinker')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Other non-metallic mineral products')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Basic iron and steel and of ferro-alloys and first products thereof')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Secondary steel for treatment, Re-processing of secondary steel into new steel')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Precious metals')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Aluminium and aluminium products')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Lead, zinc and tin and products thereof')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Secondary lead for treatment, Re-processing of secondary lead into new lead')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Copper products')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Secondary copper for treatment, Re-processing of secondary copper into new copper')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Other non-ferrous metal products')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Foundry work services')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Fabricated metal products, except machinery and equipment (28)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Machinery and equipment n.e.c. (29)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Office machinery and computers (30)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Electrical machinery and apparatus n.e.c. (31)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Radio, television and communication equipment and apparatus (32)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Medical, precision and optical instruments, watches and clocks (33)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Motor vehicles, trailers and semi-trailers (34)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Other transport equipment (35)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Furniture; other manufactured goods n.e.c. (36)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Secondary raw materials')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Bottles for treatment, Recycling of bottles by direct reuse')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Electricity by coal')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Electricity by gas')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Electricity by nuclear')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Electricity by hydro')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Electricity by wind')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Electricity by petroleum and other oil derivatives')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Electricity by biomass and waste')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Electricity by solar photovoltaic')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Electricity by solar thermal')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Electricity by tide, wave, ocean')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Electricity by Geothermal')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Electricity nec')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Transmission services of electricity')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Distribution and trade services of electricity')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Coke oven gas')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Blast Furnace Gas')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Oxygen Steel Furnace Gas')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Gas Works Gas')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Biogas')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Distribution services of gaseous fuels through mains')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Steam and hot water supply services')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Collected and purified water, distribution services of water (41)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Construction work (45)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Secondary construction material for treatment, Re-processing of secondary construction material into aggregates')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Retail trade services of motor fuel')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Hotel and restaurant services (55)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Railway transportation services')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Other land transportation services')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Transportation services via pipelines')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Sea and coastal water transportation services')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Inland water transportation services')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Air transport services (62)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Supporting and auxiliary transport services; travel agency services (63)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Post and telecommunication services (64)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Financial intermediation services, except insurance and pension funding services (65)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Insurance and pension funding services, except compulsory social security services (66)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Services auxiliary to financial intermediation (67)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Real estate services (70)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Renting services of machinery and equipment without operator and of personal and household goods (71)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Computer and related services (72)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Research and development services (73)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Other business services (74)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Public administration and defence services; compulsory social security services (75)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Education services (80)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Health and social work services (85)')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Food waste for treatment: incineration')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Paper waste for treatment: incineration')",False,False
Machinery and equipment n.e.c. (29),"('KR', 'Plastic waste for treatment: incineration')",False,False
